run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
,FloridaDOT-422012-1-SR 537 Resurfacing Project from SR 50 (M.P. 0.000) to SR 438 (M.P. 1.027).,s1,2008.0,,Unavailable,travel-model,2008.0,Consultant
