obs_id,poi_id,forecast_match_id,equip_id,equip_type,obs_date,time_start,time_end,obs_variable,obs_value
25663-722-1,25663-722,Opening Year,unknown,unknown,2007,00:00:00,00:00:00,volume,4730
25663-722-1,25663-722,Design Year,unknown,unknown,2010,00:00:00,00:00:00,volume,5420
25663-723-1,25663-723,Opening Year,unknown,unknown,2008,00:00:00,00:00:00,volume,7110
25663-723-1,25663-723,Design Year,unknown,unknown,2008,00:00:00,00:00:00,volume,7110
25663-724-1,25663-724,Opening Year,unknown,unknown,2008,00:00:00,00:00:00,volume,4730
25663-724-1,25663-724,Design Year,unknown,unknown,2008,00:00:00,00:00:00,volume,4730
25663-725-1,25663-725,Opening Year,unknown,unknown,2008,00:00:00,00:00:00,volume,7780
25663-725-1,25663-725,Design Year,unknown,unknown,2008,00:00:00,00:00:00,volume,7780
25663-761-1,25663-761,Opening Year,unknown,unknown,2008,00:00:00,00:00:00,volume,1150
25663-761-1,25663-761,Design Year,unknown,unknown,2008,00:00:00,00:00:00,volume,1150
25663-762-1,25663-762,Opening Year,unknown,unknown,2008,00:00:00,00:00:00,volume,3470
25663-762-1,25663-762,Design Year,unknown,unknown,2008,00:00:00,00:00:00,volume,3470
25663-763-1,25663-763,Opening Year,unknown,unknown,2008,00:00:00,00:00:00,volume,3340
25663-763-1,25663-763,Design Year,unknown,unknown,2008,00:00:00,00:00:00,volume,3340
25663-813-1,25663-813,Opening Year,unknown,unknown,2008,00:00:00,00:00:00,volume,2630
25663-813-1,25663-813,Design Year,unknown,unknown,2008,00:00:00,00:00:00,volume,2630
25663-814-1,25663-814,Opening Year,unknown,unknown,2008,00:00:00,00:00:00,volume,2920
25663-814-1,25663-814,Design Year,unknown,unknown,2008,00:00:00,00:00:00,volume,2920
25663-815-1,25663-815,Opening Year,unknown,unknown,2008,00:00:00,00:00:00,volume,6990
25663-815-1,25663-815,Design Year,unknown,unknown,2008,00:00:00,00:00:00,volume,6990
25663-816-1,25663-816,Opening Year,unknown,unknown,2008,00:00:00,00:00:00,volume,10930
25663-816-1,25663-816,Design Year,unknown,unknown,2008,00:00:00,00:00:00,volume,10930
25663-817-1,25663-817,Opening Year,unknown,unknown,2008,00:00:00,00:00:00,volume,17970
25663-817-1,25663-817,Design Year,unknown,unknown,2008,00:00:00,00:00:00,volume,17970
