poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
84700-2195.0, LIC703.58,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, LIC703.58
84700-2196.0, LIC704.84,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, LIC704.84
84700-2197.0, LIC709.23,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, LIC709.23
84700-2198.0, LIC7012.67,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, LIC7012.67
84700-2204.0, LIC1580,5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT, LIC1580
84700-2205.0, LIC1580.5,5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT, LIC1580.5
84700-2206.0, LIC1580.75,5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT, LIC1580.75
84700-2207.0, LIC1580.97,5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT, LIC1580.97
84700-2208.0, LIC1581.13,5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT, LIC1581.13
