obs_id,poi_id,forecast_match_id,equip_id,equip_type,obs_date,time_start,time_end,obs_variable,obs_value
82757-1882-1,82757-1882,Opening Year,unknown,unknown,,00:00,24:00,volume,40950
82757-1882-1,82757-1882,Design Year,unknown,unknown,,00:00,24:00,volume,42920
82757-1883-1,82757-1883,Opening Year,unknown,unknown,,00:00,24:00,volume,29250
82757-1883-1,82757-1883,Design Year,unknown,unknown,,00:00,24:00,volume,30280
82757-1884-1,82757-1884,Opening Year,unknown,unknown,,00:00,24:00,volume,34750
82757-1884-1,82757-1884,Design Year,unknown,unknown,,00:00,24:00,volume,32350
82757-1885-1,82757-1885,Opening Year,unknown,unknown,,00:00,24:00,volume,26330
82757-1885-1,82757-1885,Design Year,unknown,unknown,,00:00,24:00,volume,26810
82757-1886-1,82757-1886,Opening Year,unknown,unknown,,00:00,24:00,volume,22440
82757-1886-1,82757-1886,Design Year,unknown,unknown,,00:00,24:00,volume,22780
82757-1888-1,82757-1888,Opening Year,unknown,unknown,,00:00,24:00,volume,10980
82757-1888-1,82757-1888,Design Year,unknown,unknown,,00:00,24:00,volume,10980
82757-1889-1,82757-1889,Opening Year,unknown,unknown,,00:00,24:00,volume,10770
82757-1889-1,82757-1889,Design Year,unknown,unknown,,00:00,24:00,volume,10770
82757-1890-1,82757-1890,Opening Year,unknown,unknown,,00:00,24:00,volume,10900
82757-1890-1,82757-1890,Design Year,unknown,unknown,,00:00,24:00,volume,10810
82757-1891-1,82757-1891,Opening Year,unknown,unknown,,00:00,24:00,volume,8730
82757-1891-1,82757-1891,Design Year,unknown,unknown,,00:00,24:00,volume,9410
82757-1892-1,82757-1892,Opening Year,unknown,unknown,,00:00,24:00,volume,13890
82757-1892-1,82757-1892,Design Year,unknown,unknown,,00:00,24:00,volume,13040
82757-1906-1,82757-1906,Opening Year,unknown,unknown,,00:00,24:00,volume,10400
82757-1906-1,82757-1906,Design Year,unknown,unknown,,00:00,24:00,volume,10260
