poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
Unavailable-3183.0, SUM7718.34,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, SUM7718.34
Unavailable-3184.0, SUM7719.96,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, SUM7719.96
Unavailable-3185.0, SUM7721.51,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, SUM7721.51
Unavailable-3186.0, SUM7722.32,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, SUM7722.32
Unavailable-3192.0, SUM217.78,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, SUM217.78
